,model,date,training_length,test_length,mae,msae,rho
9888,xgboost,165,5760,96,21.94331535180409,1219.5140945191924,0.8903013185165024
9889,elastic_net,165,5760,96,9.25233366316172,148.1816356466456,0.8763293543136191
9890,naive_model,165,5760,96,6.479843750000001,143.53812421875,0.9890803038524144
9891,xgboost,165,5760,192,18.89059112429619,827.4761054513286,0.914314150983459
9892,elastic_net,165,5760,192,12.217803139489671,241.16223619005825,0.7999060711282316
9893,naive_model,165,5760,192,19.2175,1173.1068051432292,0.9511569344101232
9894,xgboost,165,5760,384,13.078285466631252,476.95903964498274,0.9305063596654426
9895,elastic_net,165,5760,384,13.760035986823524,295.5382636689232,0.8710971007147463
9896,naive_model,165,5760,384,14.8851171875,711.2740651692708,0.8924331627684288
9897,xgboost,165,5760,960,12.163117497086525,339.077932577405,0.9281788263088716
9898,elastic_net,165,5760,960,12.754463024096104,265.1802569258056,0.8891881680037467
9899,naive_model,165,5760,960,13.784890625,540.4985980859375,0.8762227030838854
9900,xgboost,165,5760,2880,17.479471715595572,694.2831180510556,0.8863677253616871
9901,elastic_net,165,5760,2880,22.01252457067407,982.4501094110108,0.8317850686106072
9902,naive_model,165,5760,2880,22.46652083333333,1217.5203829947918,0.7756336265861655
9903,xgboost,165,8640,96,11.706883461810648,241.45916524009576,0.8889598220180647
9904,elastic_net,165,8640,96,27.12258953715181,1004.5797275487608,0.7503043846756888
9905,naive_model,165,8640,96,15.914270833333331,477.4909983072917,0.9287959026982452
9906,xgboost,165,8640,192,16.223968344330785,452.07429641353264,0.8161426349105929
9907,elastic_net,165,8640,192,36.86014038234608,1831.7206379805875,0.6091751831042623
9908,naive_model,165,8640,192,19.297890625,648.3787705729167,0.8198652807237528
9909,xgboost,165,8640,384,31.42986661402819,1606.6879560564582,0.6031979431447533
9910,elastic_net,165,8640,384,27.592141154611227,1222.604017993571,0.7407371222394507
9911,naive_model,165,8640,384,29.7151953125,1710.8260579752605,0.5603646068775363
9912,xgboost,165,8640,960,26.02380892696356,1275.178008218924,0.7639284386834394
9913,elastic_net,165,8640,960,23.573169290819376,1068.3595415119937,0.788075840509839
9914,naive_model,165,8640,960,36.72238541666666,2623.965072395833,0.5415361880781511
9915,xgboost,165,8640,2880,23.74909195492789,1128.275393125224,0.7909887808910211
9916,elastic_net,165,8640,2880,21.515633879600973,1019.8433310919892,0.814653617325836
9917,naive_model,165,8640,2880,28.49775,1906.397128940972,0.6934533728581164
9918,xgboost,165,17280,96,7.461184720993042,91.77200548618728,0.8998758793753642
9919,elastic_net,165,17280,96,17.142857466582978,401.7013745993626,0.6726148691535867
9920,naive_model,165,17280,96,16.2603125,348.966221875,0.8472627755840079
9921,xgboost,165,17280,192,7.703445420265198,104.66842279844154,0.8378442195299441
9922,elastic_net,165,17280,192,11.154873357973353,219.83444213037373,0.6823119306702728
9923,naive_model,165,17280,192,15.900104166666669,355.3685072916667,0.5580503452826404
9924,xgboost,165,17280,384,7.180912555058797,91.18402019753456,0.7878510747662976
9925,elastic_net,165,17280,384,10.040332338856423,169.27248112057836,0.6828666180684295
9926,naive_model,165,17280,384,12.719166666666666,249.7153875,0.5933835722758738
9927,xgboost,165,17280,960,11.236479957580569,231.20131294154783,0.7854701523132925
9928,elastic_net,165,17280,960,12.265609227136917,237.8414953864803,0.6982102611537576
9929,naive_model,165,17280,960,19.12671875,657.8274776041667,0.5116277194549229
9930,xgboost,166,2880,96,9.247906756401065,114.84888251146026,0.9303883685152396
9931,elastic_net,166,2880,96,8.299551173436976,121.11020823772076,0.8744302767227345
9932,naive_model,166,2880,96,14.24796875,508.998591796875,0.9569723277265328
9933,xgboost,166,2880,192,7.755008602142335,88.67520810949127,0.95185323187726
9934,elastic_net,166,2880,192,7.125933592525334,88.76497799034827,0.8597623547673723
9935,naive_model,166,2880,192,9.084348958333337,268.68584225260423,0.95464286683124
9936,xgboost,166,2880,384,9.274108689526717,186.33409414944995,0.9488724906176634
9937,elastic_net,166,2880,384,8.099015856054768,141.0330717510442,0.8998142812342673
9938,naive_model,166,2880,384,14.56192708333333,602.3356835286459,0.8608474845044336
9939,xgboost,166,2880,960,9.683103931307793,185.70401617198797,0.914329080758944
9940,elastic_net,166,2880,960,10.711391419403022,273.37795866868424,0.8743001871779277
9941,naive_model,166,2880,960,13.993333333333334,530.8323238020834,0.8714933694035378
9942,xgboost,166,2880,2880,16.687438637693724,595.3871330948836,0.8771048273877019
9943,elastic_net,166,2880,2880,15.855191656190502,549.5888399883697,0.8678803356765343
9944,naive_model,166,2880,2880,16.610237847222223,631.3851441102431,0.8299507691805088
9945,xgboost,166,5760,96,17.75579627195994,642.8630256100522,0.98414163723237
9946,elastic_net,166,5760,96,15.139565844325348,328.2387639487601,0.8621540965816603
9947,naive_model,166,5760,96,31.95515625,2202.6754860677083,0.9540120757210032
9948,xgboost,166,5760,192,12.723742962280909,382.1078692045105,0.9649758387918072
9949,elastic_net,166,5760,192,14.049711774666932,266.8610281079818,0.9124935572254024
9950,naive_model,166,5760,192,21.665989583333328,1232.869800390625,0.8999787639923852
9951,xgboost,166,5760,384,12.249770033359528,359.8020088758129,0.9413872607585954
9952,elastic_net,166,5760,384,12.93096091775096,265.674532257398,0.8995987493428325
9953,naive_model,166,5760,384,19.0944140625,917.8060064778648,0.8140219720832198
9954,xgboost,166,5760,960,10.31139661402007,239.90134826206784,0.928449690928368
9955,elastic_net,166,5760,960,13.679535967551884,308.35523698895025,0.8767891508540582
9956,naive_model,166,5760,960,14.009843749999998,545.6555181770833,0.8739412146041107
9957,xgboost,166,5760,2880,16.994946605628147,668.4819352638254,0.8862533846241699
9958,elastic_net,166,5760,2880,22.176998746249534,989.1020168334544,0.8318678061156825
9959,naive_model,166,5760,2880,22.78100173611111,1228.6521454644096,0.7754469320860353
9960,xgboost,166,8640,96,21.184350791772207,705.7111308886588,0.7628383742458403
9961,elastic_net,166,8640,96,44.4302941752361,2469.32959069832,0.8018815793299818
9962,naive_model,166,8640,96,22.68151041666667,819.2665428385417,0.6803820657805263
9963,xgboost,166,8640,192,37.18789742829899,1980.9030247905275,0.4871089820189794
9964,elastic_net,166,8640,192,34.4347408238159,1710.1575558686498,0.7355416705283023
9965,naive_model,166,8640,192,37.50893229166668,2228.858295898437,0.4730629730716105
9966,xgboost,166,8640,384,31.82990751811614,1612.3824838972714,0.6632714786243011
9967,elastic_net,166,8640,384,26.077153796228576,1101.5405678702052,0.7291361852393357
9968,naive_model,166,8640,384,39.90475260416667,2653.545810872396,0.3392070732958613
9969,xgboost,166,8640,960,26.272949987330783,1270.2710362789096,0.7710507809644335
9970,elastic_net,166,8640,960,22.80561033258876,1160.2863719252823,0.7658356617235037
9971,naive_model,166,8640,960,36.78140625,2612.486853997396,0.5529175213906659
9972,xgboost,166,8640,2880,24.467203641197333,1207.4982399939577,0.7963251484092853
9973,elastic_net,166,8640,2880,21.202140861058595,1005.1126591749392,0.8097694176652193
9974,naive_model,166,8640,2880,29.27154861111111,2029.8647504904516,0.6852420941357119
9975,xgboost,166,17280,96,5.570593318939209,52.17487283802104,0.7611287247910568
9976,elastic_net,166,17280,96,5.278624234072356,39.23023418605532,0.8567078032616786
9977,naive_model,166,17280,96,15.539895833333334,361.7707927083334,0.7685702658708627
9978,xgboost,166,17280,192,5.472578392028808,50.3320219175723,0.6998280184088205
9979,elastic_net,166,17280,192,6.888176731974188,74.75349363941484,0.8233343322639778
9980,naive_model,166,17280,192,12.422864583333334,247.21045260416668,0.7645270101306922
9981,xgboost,166,17280,384,10.8746491086483,224.16212092027027,0.7570543165587675
9982,elastic_net,166,17280,384,8.531803299893337,110.24724746953991,0.7442466878761487
9983,naive_model,166,17280,384,13.97203125,345.06686458333337,0.5513516864290967
9984,xgboost,166,17280,960,11.390605685949328,229.36559073331404,0.7672604617216374
9985,elastic_net,166,17280,960,12.900875718492845,259.6395545928428,0.6805462948008971
9986,naive_model,166,17280,960,18.415604166666665,633.51077875,0.5098009515165617
9987,xgboost,167,2880,96,5.153329297701518,39.3199487112168,0.980035283500524
9988,elastic_net,167,2880,96,9.955731742701074,137.57018296094188,0.8474905046120454
9989,naive_model,167,2880,96,3.9207291666666673,28.37309270833335,0.9832067281606078
9990,xgboost,167,2880,192,8.436548241774242,140.77799438927744,0.9675844213400028
9991,elastic_net,167,2880,192,9.024070005562905,119.6502662267723,0.8603744186136003
9992,naive_model,167,2880,192,5.872369791666666,62.99983860677085,0.9713228711716356
9993,xgboost,167,2880,384,9.332558113957443,193.0763985327195,0.9390603286255764
9994,elastic_net,167,2880,384,11.202263593222948,199.2788984050479,0.8135980278302213
9995,naive_model,167,2880,384,12.605377604166664,496.7461496419269,0.8690314266184127
9996,xgboost,167,2880,960,9.661613172054292,187.0335677433949,0.9141199081217688
9997,elastic_net,167,2880,960,15.545248276520864,436.30308577532287,0.8307330232969742
9998,naive_model,167,2880,960,13.622755208333333,498.3358453776042,0.8571384233679553
9999,xgboost,167,2880,2880,17.664742199096413,664.7444018955393,0.8692801334854638
10000,elastic_net,167,2880,2880,28.708555508284675,1302.6453991246951,0.7718704517295868
10001,naive_model,167,2880,2880,17.200477430555555,687.8410405859375,0.8285151526858274
10002,xgboost,167,5760,96,6.193672484954198,90.22704888046007,0.988042670784189
10003,elastic_net,167,5760,96,12.426874612476013,196.0734605475984,0.9892973412913728
10004,naive_model,167,5760,96,11.376822916666663,263.06411471354164,0.9025582388243611
10005,xgboost,167,5760,192,7.382173825701078,127.5038119426078,0.9445952501441102
10006,elastic_net,167,5760,192,14.38573542032089,318.0583304036846,0.928420320011138
10007,naive_model,167,5760,192,10.552734374999998,249.4413251953125,0.8336455460321536
10008,xgboost,167,5760,384,9.753240148921808,216.883986143293,0.9451536730714484
10009,elastic_net,167,5760,384,11.504218612460818,240.68691955759468,0.9126594005002376
10010,naive_model,167,5760,384,13.741445312499998,436.7502046875,0.8443450059165579
10011,xgboost,167,5760,960,9.989157411821187,203.94028408421084,0.9325039592266268
10012,elastic_net,167,5760,960,13.81564841751266,324.1946368257056,0.874212689518846
10013,naive_model,167,5760,960,13.447416666666667,438.7379216276042,0.8511512387006139
10014,xgboost,167,5760,2880,16.72638054213342,647.0630636584733,0.8817282011941885
10015,elastic_net,167,5760,2880,23.669041075375283,1113.6661168088967,0.8035256778904599
10016,naive_model,167,5760,2880,22.47188020833333,1182.5385140234375,0.7695363443618459
10017,xgboost,167,8640,96,55.6886044772466,3628.130321097572,0.8460377512217091
10018,elastic_net,167,8640,96,19.412866547970847,663.3547586889518,0.7289066739012481
10019,naive_model,167,8640,96,52.33635416666667,3638.450048958333,0.8444297487222419
10020,xgboost,167,8640,192,45.973896159331,2694.8713068821103,0.8544677995688471
10021,elastic_net,167,8640,192,15.918960828867649,473.9116095805644,0.8207842279835731
10022,naive_model,167,8640,192,40.1325,2773.273345377604,0.4036024030166931
10023,xgboost,167,8640,384,31.90895471930504,1677.0028425484018,0.7833429082217156
10024,elastic_net,167,8640,384,17.614585832287265,543.3626514769032,0.7743407984128019
10025,naive_model,167,8640,384,40.635364583333335,2725.799866438802,0.3742711731717211
10026,xgboost,167,8640,960,25.67950166405241,1253.065613221557,0.795647257640321
10027,elastic_net,167,8640,960,18.55609049248333,835.2814247770506,0.7977937442799692
10028,naive_model,167,8640,960,37.3051875,2647.90892390625,0.5684326555084411
10029,xgboost,167,8640,2880,25.18840287260794,1355.8374637926795,0.7958592244622212
10030,elastic_net,167,8640,2880,19.70820057706784,937.4840487867752,0.8197166088719563
10031,naive_model,167,8640,2880,29.162769097222224,2029.233938506944,0.6992956824246281
10032,xgboost,167,17280,96,5.165295607248942,44.22574197103836,0.6131082646459078
10033,elastic_net,167,17280,96,8.4939457590431,110.0198454509948,0.8089691025857105
10034,naive_model,167,17280,96,9.305833333333332,132.65011249999998,0.7618159436362476
10035,xgboost,167,17280,192,6.585481994152069,66.66410916234626,0.7555130555975075
10036,elastic_net,167,17280,192,9.039122935660435,121.39456116804016,0.6313961044058055
10037,naive_model,167,17280,192,9.538229166666666,144.0622677083333,0.5069762493439427
10038,xgboost,167,17280,384,11.666541590690612,255.38927100427048,0.7712990915587908
10039,elastic_net,167,17280,384,10.50924029087294,162.27798203760617,0.685451372295505
10040,naive_model,167,17280,384,15.55296875,423.5200942708333,0.524696514321518
10041,xgboost,167,17280,960,11.24963860233625,238.80745860971905,0.746582132639378
10042,elastic_net,167,17280,960,13.79685026202378,285.6639332694829,0.6830771342092081
10043,naive_model,167,17280,960,17.83608333333333,609.6130366666667,0.5108839392504902
10044,xgboost,168,2880,96,10.135803753534953,186.97546044342167,0.9705131010942384
10045,elastic_net,168,2880,96,9.135496221726727,129.95800706497775,0.9400298426478568
10046,naive_model,168,2880,96,7.824010416666664,97.62658450520836,0.9774009766684753
10047,xgboost,168,2880,192,10.714007992645104,212.48576540567845,0.9264736677146445
10048,elastic_net,168,2880,192,10.980752077057993,219.49135344626893,0.94113169031278
10049,naive_model,168,2880,192,20.039505208333328,935.9855248046874,0.7898914390651004
10050,xgboost,168,2880,384,10.444744498791794,197.7252304733728,0.92139380347169
10051,elastic_net,168,2880,384,13.078798658576751,322.3334629056149,0.7959640434736615
10052,naive_model,168,2880,384,17.71665364583333,804.5102052408853,0.8323640360251425
10053,xgboost,168,2880,960,9.863048974076907,191.360653532179,0.9167531440796812
10054,elastic_net,168,2880,960,17.387997849978017,578.0856646716195,0.7578470396786632
10055,naive_model,168,2880,960,14.19159375,516.2533989453126,0.8545923892957314
10056,xgboost,168,2880,2880,17.718080460084806,689.5467586207357,0.8684949819781252
10057,elastic_net,168,2880,2880,23.31866437506946,948.2969402096028,0.8138916806428701
10058,naive_model,168,2880,2880,17.44901388888889,695.6640746527778,0.8238509866798167
10059,xgboost,168,5760,96,7.640378424326578,151.62804368457867,0.9402561550133636
10060,elastic_net,168,5760,96,16.036403624304754,426.50343544909975,0.8921595225176343
10061,naive_model,168,5760,96,9.728645833333331,235.8185356770833,0.9034062358094408
10062,xgboost,168,5760,192,10.97172430197398,278.0309453808936,0.9320775309347592
10063,elastic_net,168,5760,192,11.585826402344775,254.22014494261256,0.9133819819331038
10064,naive_model,168,5760,192,16.522838541666662,602.7422125651042,0.8513071248625734
10065,xgboost,168,5760,384,10.259908690055212,233.42818225227413,0.933766598990219
10066,elastic_net,168,5760,384,12.628383265455716,295.5346122328237,0.8601016454604065
10067,naive_model,168,5760,384,13.540065104166665,441.1614153971354,0.8920256486949047
10068,xgboost,168,5760,960,10.33350041880707,209.6114116095685,0.9299240641745968
10069,elastic_net,168,5760,960,14.539920142386972,367.0379108855615,0.8577755881348945
10070,naive_model,168,5760,960,13.701791666666669,443.75319389322914,0.8676588270617629
10071,xgboost,168,5760,2880,18.57902061075593,788.4271505784553,0.8545478020941294
10072,elastic_net,168,5760,2880,23.741114113376437,1119.3329356713823,0.7952129898198671
10073,naive_model,168,5760,2880,23.837197916666668,1295.0513784982638,0.7511363283135304
10074,xgboost,168,8640,96,26.648299895524985,1163.6010888280846,0.8635885758128496
10075,elastic_net,168,8640,96,12.736523657973828,295.7111167726862,0.9057722329728496
10076,naive_model,168,8640,96,27.92864583333333,1908.096641796875,0.8389052803123072
10077,xgboost,168,8640,192,20.860612220664816,811.2566126062198,0.864311004941641
